id,path,line_number
nmnhinvertebratezoology_139150,metadata/objects/NMNHINV/39.txt.bz2,7300
nmnhinvertebratezoology_113329,metadata/objects/NMNHINV/1b.txt.bz2,7271
nmnhinvertebratezoology_139077,metadata/objects/NMNHINV/1c.txt.bz2,7348
nmnhinvertebratezoology_210481,metadata/objects/NMNHINV/34.txt.bz2,318
nmnhinvertebratezoology_147894,metadata/objects/NMNHINV/17.txt.bz2,7295
nmnhinvertebratezoology_116768,metadata/objects/NMNHINV/3c.txt.bz2,281
nmnhinvertebratezoology_123765,metadata/objects/NMNHINV/20.txt.bz2,6521
nmnhinvertebratezoology_176248,metadata/objects/NMNHINV/1b.txt.bz2,7308
nmnhinvertebratezoology_176325,metadata/objects/NMNHINV/17.txt.bz2,7310
nmnhinvertebratezoology_11410829,metadata/objects/NMNHINV/3e.txt.bz2,170
nmnhinvertebratezoology_125253,metadata/objects/NMNHINV/1f.txt.bz2,7368
nmnhinvertebratezoology_10474315,metadata/objects/NMNHINV/2b.txt.bz2,3856
nmnhinvertebratezoology_141109,metadata/objects/NMNHINV/19.txt.bz2,7259
nmnhinvertebratezoology_14435879,metadata/objects/NMNHINV/1a.txt.bz2,7324
nmnhinvertebratezoology_116694,metadata/objects/NMNHINV/3f.txt.bz2,271
nmnhinvertebratezoology_139566,metadata/objects/NMNHINV/1f.txt.bz2,7378
nmnhinvertebratezoology_139148,metadata/objects/NMNHINV/1e.txt.bz2,7427
nmnhinvertebratezoology_116722,metadata/objects/NMNHINV/3e.txt.bz2,281
nmnhinvertebratezoology_586569,metadata/objects/NMNHINV/2c.txt.bz2,5059
nmnhinvertebratezoology_139230,metadata/objects/NMNHINV/1a.txt.bz2,7450
nmnhinvertebratezoology_116750,metadata/objects/NMNHINV/41.txt.bz2,220
nmnhinvertebratezoology_600719,metadata/objects/NMNHINV/1d.txt.bz2,7443
nmnhinvertebratezoology_139228,metadata/objects/NMNHINV/38.txt.bz2,7290
nmnhinvertebratezoology_119292,metadata/objects/NMNHINV/3f.txt.bz2,410
nmnhinvertebratezoology_128959,metadata/objects/NMNHINV/1d.txt.bz2,7504
nmnhinvertebratezoology_139207,metadata/objects/NMNHINV/38.txt.bz2,7291
nmnhinvertebratezoology_141092,metadata/objects/NMNHINV/38.txt.bz2,7292
nmnhinvertebratezoology_585197,metadata/objects/NMNHINV/28.txt.bz2,4939
nmnhinvertebratezoology_14141257,metadata/objects/NMNHINV/3f.txt.bz2,479
nmnhinvertebratezoology_226015,metadata/objects/NMNHINV/20.txt.bz2,7008
nmnhinvertebratezoology_129196,metadata/objects/NMNHINV/40.txt.bz2,636
nmnhinvertebratezoology_144198,metadata/objects/NMNHINV/20.txt.bz2,7216
nmnhinvertebratezoology_176339,metadata/objects/NMNHINV/20.txt.bz2,7228
nmnhinvertebratezoology_255373,metadata/objects/NMNHINV/22.txt.bz2,6188
nmnhinvertebratezoology_264027,metadata/objects/NMNHINV/22.txt.bz2,6189
nmnhinvertebratezoology_116714,metadata/objects/NMNHINV/33.txt.bz2,2249
nmnhinvertebratezoology_212105,metadata/objects/NMNHINV/28.txt.bz2,5790
nmnhinvertebratezoology_124232,metadata/objects/NMNHINV/21.txt.bz2,6790
nmnhinvertebratezoology_159527,metadata/objects/NMNHINV/21.txt.bz2,6796
nmnhinvertebratezoology_159531,metadata/objects/NMNHINV/21.txt.bz2,6797
nmnhinvertebratezoology_253318,metadata/objects/NMNHINV/22.txt.bz2,6350
nmnhinvertebratezoology_264167,metadata/objects/NMNHINV/2c.txt.bz2,6228
nmnhinvertebratezoology_253317,metadata/objects/NMNHINV/22.txt.bz2,6394
nmnhinvertebratezoology_291104,metadata/objects/NMNHINV/27.txt.bz2,6480
nmnhinvertebratezoology_212100,metadata/objects/NMNHINV/2f.txt.bz2,5844
nmnhinvertebratezoology_291909,metadata/objects/NMNHINV/26.txt.bz2,6640
nmnhinvertebratezoology_116634,metadata/objects/NMNHINV/4d.txt.bz2,191
nmnhinvertebratezoology_293399,metadata/objects/NMNHINV/27.txt.bz2,6483
nmnhinvertebratezoology_293810,metadata/objects/NMNHINV/26.txt.bz2,6658
nmnhinvertebratezoology_255635,metadata/objects/NMNHINV/21.txt.bz2,7168
nmnhinvertebratezoology_293392,metadata/objects/NMNHINV/2c.txt.bz2,6624
nmnhinvertebratezoology_294370,metadata/objects/NMNHINV/2c.txt.bz2,6625
nmnhinvertebratezoology_125250,metadata/objects/NMNHINV/4b.txt.bz2,529
nmnhinvertebratezoology_159590,metadata/objects/NMNHINV/22.txt.bz2,6596
nmnhinvertebratezoology_292792,metadata/objects/NMNHINV/28.txt.bz2,6606
nmnhinvertebratezoology_295830,metadata/objects/NMNHINV/2c.txt.bz2,6628
nmnhinvertebratezoology_122680,metadata/objects/NMNHINV/24.txt.bz2,6607
nmnhinvertebratezoology_125246,metadata/objects/NMNHINV/48.txt.bz2,1042
nmnhinvertebratezoology_264736,metadata/objects/NMNHINV/21.txt.bz2,7171
nmnhinvertebratezoology_10803878,metadata/objects/NMNHINV/2f.txt.bz2,6350
nmnhinvertebratezoology_159538,metadata/objects/NMNHINV/22.txt.bz2,6722
nmnhinvertebratezoology_159535,metadata/objects/NMNHINV/24.txt.bz2,6613
nmnhinvertebratezoology_118775,metadata/objects/NMNHINV/26.txt.bz2,6813
nmnhinvertebratezoology_293201,metadata/objects/NMNHINV/2a.txt.bz2,6685
nmnhinvertebratezoology_116729,metadata/objects/NMNHINV/44.txt.bz2,1529
nmnhinvertebratezoology_293589,metadata/objects/NMNHINV/23.txt.bz2,6701
nmnhinvertebratezoology_13326,metadata/objects/NMNHINV/49.txt.bz2,753
nmnhinvertebratezoology_293093,metadata/objects/NMNHINV/27.txt.bz2,6583
nmnhinvertebratezoology_293583,metadata/objects/NMNHINV/28.txt.bz2,6641
nmnhinvertebratezoology_397654,metadata/objects/NMNHINV/41.txt.bz2,2077
nmnhinvertebratezoology_115351,metadata/objects/NMNHINV/46.txt.bz2,1598
nmnhinvertebratezoology_139213,metadata/objects/NMNHINV/21.txt.bz2,7408
nmnhinvertebratezoology_10331,metadata/objects/NMNHINV/2f.txt.bz2,6507
nmnhinvertebratezoology_116681,metadata/objects/NMNHINV/3c.txt.bz2,2215
nmnhinvertebratezoology_116736,metadata/objects/NMNHINV/44.txt.bz2,1530
nmnhinvertebratezoology_116309,metadata/objects/NMNHINV/51.txt.bz2,703
nmnhinvertebratezoology_116739,metadata/objects/NMNHINV/51.txt.bz2,718
nmnhinvertebratezoology_116296,metadata/objects/NMNHINV/36.txt.bz2,250
nmnhinvertebratezoology_253707,metadata/objects/NMNHINV/2c.txt.bz2,7099
nmnhinvertebratezoology_294242,metadata/objects/NMNHINV/29.txt.bz2,6593
nmnhinvertebratezoology_116291,metadata/objects/NMNHINV/40.txt.bz2,1561
nmnhinvertebratezoology_116754,metadata/objects/NMNHINV/40.txt.bz2,1577
nmnhinvertebratezoology_291565,metadata/objects/NMNHINV/25.txt.bz2,6640
nmnhinvertebratezoology_116425,metadata/objects/NMNHINV/35.txt.bz2,289
nmnhinvertebratezoology_936625,metadata/objects/NMNHINV/2c.txt.bz2,7203
nmnhinvertebratezoology_116646,metadata/objects/NMNHINV/50.txt.bz2,721
nmnhinvertebratezoology_116628,metadata/objects/NMNHINV/47.txt.bz2,1553
nmnhinvertebratezoology_50136,metadata/objects/NMNHINV/53.txt.bz2,195
nmnhinvertebratezoology_117174,metadata/objects/NMNHINV/40.txt.bz2,1584
nmnhinvertebratezoology_270650,metadata/objects/NMNHINV/2d.txt.bz2,6209
nmnhinvertebratezoology_116662,metadata/objects/NMNHINV/35.txt.bz2,307
nmnhinvertebratezoology_293394,metadata/objects/NMNHINV/2f.txt.bz2,6691
nmnhinvertebratezoology_119837,metadata/objects/NMNHINV/29.txt.bz2,6768
nmnhinvertebratezoology_116643,metadata/objects/NMNHINV/48.txt.bz2,1565
nmnhinvertebratezoology_116654,metadata/objects/NMNHINV/42.txt.bz2,1607
nmnhinvertebratezoology_123579,metadata/objects/NMNHINV/2e.txt.bz2,6889
nmnhinvertebratezoology_209253,metadata/objects/NMNHINV/2a.txt.bz2,7160
nmnhinvertebratezoology_224777,metadata/objects/NMNHINV/2a.txt.bz2,7165
nmnhinvertebratezoology_936539,metadata/objects/NMNHINV/26.txt.bz2,7274
nmnhinvertebratezoology_210477,metadata/objects/NMNHINV/35.txt.bz2,358
nmnhinvertebratezoology_296213,metadata/objects/NMNHINV/2b.txt.bz2,6518
nmnhinvertebratezoology_117165,metadata/objects/NMNHINV/42.txt.bz2,1627
nmnhinvertebratezoology_10474078,metadata/objects/NMNHINV/3b.txt.bz2,3292
nmnhinvertebratezoology_167772,metadata/objects/NMNHINV/49.txt.bz2,1346
nmnhinvertebratezoology_147890,metadata/objects/NMNHINV/22.txt.bz2,7339
nmnhinvertebratezoology_116281,metadata/objects/NMNHINV/52.txt.bz2,746
nmnhinvertebratezoology_936569,metadata/objects/NMNHINV/28.txt.bz2,7215
nmnhinvertebratezoology_138838,metadata/objects/NMNHINV/4f.txt.bz2,882
nmnhinvertebratezoology_936756,metadata/objects/NMNHINV/2a.txt.bz2,7284
nmnhinvertebratezoology_186930,metadata/objects/NMNHINV/26.txt.bz2,7431
nmnhinvertebratezoology_119280,metadata/objects/NMNHINV/23.txt.bz2,7396
nmnhinvertebratezoology_159519,metadata/objects/NMNHINV/2b.txt.bz2,6637
nmnhinvertebratezoology_116409,metadata/objects/NMNHINV/4c.txt.bz2,1572
nmnhinvertebratezoology_125237,metadata/objects/NMNHINV/28.txt.bz2,7309
nmnhinvertebratezoology_224603,metadata/objects/NMNHINV/25.txt.bz2,7097
nmnhinvertebratezoology_116755,metadata/objects/NMNHINV/4b.txt.bz2,1569
nmnhinvertebratezoology_224414,metadata/objects/NMNHINV/29.txt.bz2,7065
nmnhinvertebratezoology_290290,metadata/objects/NMNHINV/53.txt.bz2,491
nmnhinvertebratezoology_158225,metadata/objects/NMNHINV/2a.txt.bz2,7421
nmnhinvertebratezoology_176245,metadata/objects/NMNHINV/2a.txt.bz2,7427
nmnhinvertebratezoology_116730,metadata/objects/NMNHINV/49.txt.bz2,1537
nmnhinvertebratezoology_210484,metadata/objects/NMNHINV/45.txt.bz2,2672
nmnhinvertebratezoology_144586,metadata/objects/NMNHINV/28.txt.bz2,7323
nmnhinvertebratezoology_116428,metadata/objects/NMNHINV/4a.txt.bz2,1510
nmnhinvertebratezoology_116423,metadata/objects/NMNHINV/54.txt.bz2,708
nmnhinvertebratezoology_223922,metadata/objects/NMNHINV/2f.txt.bz2,7149
nmnhinvertebratezoology_49827,metadata/objects/NMNHINV/52.txt.bz2,1051
nmnhinvertebratezoology_294046,metadata/objects/NMNHINV/2d.txt.bz2,6639
nmnhinvertebratezoology_787612,metadata/objects/NMNHINV/2e.txt.bz2,7268
nmnhinvertebratezoology_116669,metadata/objects/NMNHINV/53.txt.bz2,701
nmnhinvertebratezoology_116661,metadata/objects/NMNHINV/4a.txt.bz2,1530
nmnhinvertebratezoology_116710,metadata/objects/NMNHINV/54.txt.bz2,716
nmnhinvertebratezoology_936552,metadata/objects/NMNHINV/2b.txt.bz2,7123
nmnhinvertebratezoology_116747,metadata/objects/NMNHINV/4d.txt.bz2,1539
nmnhinvertebratezoology_212116,metadata/objects/NMNHINV/57.txt.bz2,538
nmnhinvertebratezoology_936714,metadata/objects/NMNHINV/2f.txt.bz2,7267
nmnhinvertebratezoology_600718,metadata/objects/NMNHINV/2b.txt.bz2,7213
nmnhinvertebratezoology_116753,metadata/objects/NMNHINV/4d.txt.bz2,1540
nmnhinvertebratezoology_116663,metadata/objects/NMNHINV/4e.txt.bz2,1490
nmnhinvertebratezoology_141105,metadata/objects/NMNHINV/2f.txt.bz2,7404
nmnhinvertebratezoology_116707,metadata/objects/NMNHINV/3b.txt.bz2,4456
nmnhinvertebratezoology_138982,metadata/objects/NMNHINV/2b.txt.bz2,7259
nmnhinvertebratezoology_116683,metadata/objects/NMNHINV/56.txt.bz2,766
nmnhinvertebratezoology_116727,metadata/objects/NMNHINV/56.txt.bz2,767
nmnhinvertebratezoology_116303,metadata/objects/NMNHINV/58.txt.bz2,670
nmnhinvertebratezoology_209254,metadata/objects/NMNHINV/2d.txt.bz2,7102
nmnhinvertebratezoology_116305,metadata/objects/NMNHINV/4f.txt.bz2,1591
nmnhinvertebratezoology_176337,metadata/objects/NMNHINV/2f.txt.bz2,7422
nmnhinvertebratezoology_116411,metadata/objects/NMNHINV/59.txt.bz2,727
nmnhinvertebratezoology_117176,metadata/objects/NMNHINV/56.txt.bz2,781
nmnhinvertebratezoology_117166,metadata/objects/NMNHINV/58.txt.bz2,698
nmnhinvertebratezoology_116629,metadata/objects/NMNHINV/5c.txt.bz2,725
nmnhinvertebratezoology_927385,metadata/objects/NMNHINV/40.txt.bz2,2558
nmnhinvertebratezoology_116690,metadata/objects/NMNHINV/59.txt.bz2,737
nmnhinvertebratezoology_936540,metadata/objects/NMNHINV/2d.txt.bz2,7217
nmnhinvertebratezoology_116695,metadata/objects/NMNHINV/5c.txt.bz2,727
nmnhinvertebratezoology_116773,metadata/objects/NMNHINV/51.txt.bz2,2139
nmnhinvertebratezoology_119290,metadata/objects/NMNHINV/53.txt.bz2,1127
nmnhinvertebratezoology_276737,metadata/objects/NMNHINV/31.txt.bz2,6592
nmnhinvertebratezoology_60960,metadata/objects/NMNHINV/57.txt.bz2,1013
nmnhinvertebratezoology_119298,metadata/objects/NMNHINV/54.txt.bz2,1131
nmnhinvertebratezoology_116712,metadata/objects/NMNHINV/49.txt.bz2,2240
nmnhinvertebratezoology_116718,metadata/objects/NMNHINV/5f.txt.bz2,737
nmnhinvertebratezoology_116282,metadata/objects/NMNHINV/5d.txt.bz2,701
nmnhinvertebratezoology_119287,metadata/objects/NMNHINV/2d.txt.bz2,7321
nmnhinvertebratezoology_291324,metadata/objects/NMNHINV/31.txt.bz2,6663
nmnhinvertebratezoology_295887,metadata/objects/NMNHINV/31.txt.bz2,6670
nmnhinvertebratezoology_273884,metadata/objects/NMNHINV/4c.txt.bz2,2697
nmnhinvertebratezoology_116763,metadata/objects/NMNHINV/60.txt.bz2,509
nmnhinvertebratezoology_116742,metadata/objects/NMNHINV/5f.txt.bz2,738
nmnhinvertebratezoology_139293,metadata/objects/NMNHINV/2d.txt.bz2,7337
nmnhinvertebratezoology_116421,metadata/objects/NMNHINV/61.txt.bz2,444
nmnhinvertebratezoology_116735,metadata/objects/NMNHINV/61.txt.bz2,456
nmnhinvertebratezoology_116680,metadata/objects/NMNHINV/37.txt.bz2,2156
nmnhinvertebratezoology_116731,metadata/objects/NMNHINV/62.txt.bz2,493
nmnhinvertebratezoology_119297,metadata/objects/NMNHINV/61.txt.bz2,583
nmnhinvertebratezoology_117179,metadata/objects/NMNHINV/5f.txt.bz2,755
nmnhinvertebratezoology_253336,metadata/objects/NMNHINV/33.txt.bz2,6196
nmnhinvertebratezoology_50154,metadata/objects/NMNHINV/49.txt.bz2,2632
nmnhinvertebratezoology_167774,metadata/objects/NMNHINV/61.txt.bz2,691
nmnhinvertebratezoology_273939,metadata/objects/NMNHINV/50.txt.bz2,2555
nmnhinvertebratezoology_12053928,metadata/objects/NMNHINV/31.txt.bz2,6952
nmnhinvertebratezoology_581888,metadata/objects/NMNHINV/34.txt.bz2,5110
nmnhinvertebratezoology_181962,metadata/objects/NMNHINV/42.txt.bz2,3195
nmnhinvertebratezoology_253324,metadata/objects/NMNHINV/30.txt.bz2,6508
nmnhinvertebratezoology_601465,metadata/objects/NMNHINV/3a.txt.bz2,5195
nmnhinvertebratezoology_15347788,metadata/objects/NMNHINV/32.txt.bz2,6327
nmnhinvertebratezoology_10778668,metadata/objects/NMNHINV/47.txt.bz2,3789
nmnhinvertebratezoology_116416,metadata/objects/NMNHINV/63.txt.bz2,499
nmnhinvertebratezoology_124549,metadata/objects/NMNHINV/33.txt.bz2,6624
nmnhinvertebratezoology_212093,metadata/objects/NMNHINV/36.txt.bz2,2812
nmnhinvertebratezoology_601470,metadata/objects/NMNHINV/3c.txt.bz2,5281
nmnhinvertebratezoology_116656,metadata/objects/NMNHINV/63.txt.bz2,509
nmnhinvertebratezoology_138997,metadata/objects/NMNHINV/31.txt.bz2,7399
nmnhinvertebratezoology_80054,metadata/objects/NMNHINV/32.txt.bz2,6492
nmnhinvertebratezoology_585195,metadata/objects/NMNHINV/3f.txt.bz2,5146
nmnhinvertebratezoology_160015,metadata/objects/NMNHINV/31.txt.bz2,7417
nmnhinvertebratezoology_129195,metadata/objects/NMNHINV/60.txt.bz2,1621
nmnhinvertebratezoology_116405,metadata/objects/NMNHINV/3d.txt.bz2,4962
nmnhinvertebratezoology_116708,metadata/objects/NMNHINV/5f.txt.bz2,1782
nmnhinvertebratezoology_176270,metadata/objects/NMNHINV/31.txt.bz2,7428
nmnhinvertebratezoology_936704,metadata/objects/NMNHINV/30.txt.bz2,7216
nmnhinvertebratezoology_224149,metadata/objects/NMNHINV/33.txt.bz2,7122
nmnhinvertebratezoology_295967,metadata/objects/NMNHINV/32.txt.bz2,6754
nmnhinvertebratezoology_293259,metadata/objects/NMNHINV/32.txt.bz2,6757
nmnhinvertebratezoology_12389891,metadata/objects/NMNHINV/33.txt.bz2,7220
nmnhinvertebratezoology_936744,metadata/objects/NMNHINV/33.txt.bz2,7235
nmnhinvertebratezoology_123297,metadata/objects/NMNHINV/32.txt.bz2,6760
nmnhinvertebratezoology_261762,metadata/objects/NMNHINV/5a.txt.bz2,2550
nmnhinvertebratezoology_601475,metadata/objects/NMNHINV/3d.txt.bz2,5340
nmnhinvertebratezoology_264219,metadata/objects/NMNHINV/5b.txt.bz2,2613
nmnhinvertebratezoology_139504,metadata/objects/NMNHINV/30.txt.bz2,7348
nmnhinvertebratezoology_79908,metadata/objects/NMNHINV/55.txt.bz2,2959
nmnhinvertebratezoology_14670304,metadata/objects/NMNHINV/33.txt.bz2,7257
nmnhinvertebratezoology_10778670,metadata/objects/NMNHINV/37.txt.bz2,3488
nmnhinvertebratezoology_195285,metadata/objects/NMNHINV/3b.txt.bz2,6594
nmnhinvertebratezoology_270627,metadata/objects/NMNHINV/5b.txt.bz2,2615
nmnhinvertebratezoology_160019,metadata/objects/NMNHINV/30.txt.bz2,7364
nmnhinvertebratezoology_601466,metadata/objects/NMNHINV/43.txt.bz2,5367
nmnhinvertebratezoology_291377,metadata/objects/NMNHINV/34.txt.bz2,6467
nmnhinvertebratezoology_291068,metadata/objects/NMNHINV/34.txt.bz2,6471
nmnhinvertebratezoology_176254,metadata/objects/NMNHINV/33.txt.bz2,7383
nmnhinvertebratezoology_116682,metadata/objects/NMNHINV/42.txt.bz2,4408
nmnhinvertebratezoology_264474,metadata/objects/NMNHINV/3b.txt.bz2,6626
nmnhinvertebratezoology_194522,metadata/objects/NMNHINV/30.txt.bz2,7396
nmnhinvertebratezoology_122298,metadata/objects/NMNHINV/41.txt.bz2,6318
nmnhinvertebratezoology_176335,metadata/objects/NMNHINV/33.txt.bz2,7385
nmnhinvertebratezoology_279441,metadata/objects/NMNHINV/3a.txt.bz2,6435
nmnhinvertebratezoology_262379,metadata/objects/NMNHINV/3a.txt.bz2,6462
nmnhinvertebratezoology_291144,metadata/objects/NMNHINV/3a.txt.bz2,6493
nmnhinvertebratezoology_210482,metadata/objects/NMNHINV/57.txt.bz2,2775
nmnhinvertebratezoology_11407660,metadata/objects/NMNHINV/47.txt.bz2,5250
nmnhinvertebratezoology_276306,metadata/objects/NMNHINV/41.txt.bz2,6469
nmnhinvertebratezoology_116665,metadata/objects/NMNHINV/64.txt.bz2,517
nmnhinvertebratezoology_123429,metadata/objects/NMNHINV/3c.txt.bz2,6646
nmnhinvertebratezoology_253297,metadata/objects/NMNHINV/5d.txt.bz2,2443
nmnhinvertebratezoology_10474177,metadata/objects/NMNHINV/53.txt.bz2,3568
nmnhinvertebratezoology_936644,metadata/objects/NMNHINV/32.txt.bz2,7396
nmnhinvertebratezoology_116758,metadata/objects/NMNHINV/64.txt.bz2,519
nmnhinvertebratezoology_262420,metadata/objects/NMNHINV/43.txt.bz2,6145
nmnhinvertebratezoology_159601,metadata/objects/NMNHINV/3a.txt.bz2,6652
nmnhinvertebratezoology_936731,metadata/objects/NMNHINV/32.txt.bz2,7397
nmnhinvertebratezoology_292672,metadata/objects/NMNHINV/3c.txt.bz2,6778
nmnhinvertebratezoology_291805,metadata/objects/NMNHINV/41.txt.bz2,6575
nmnhinvertebratezoology_218299,metadata/objects/NMNHINV/3b.txt.bz2,7166
nmnhinvertebratezoology_176461,metadata/objects/NMNHINV/53.txt.bz2,3749
nmnhinvertebratezoology_116715,metadata/objects/NMNHINV/65.txt.bz2,506
nmnhinvertebratezoology_292083,metadata/objects/NMNHINV/3e.txt.bz2,6646
nmnhinvertebratezoology_122960,metadata/objects/NMNHINV/3e.txt.bz2,6773
nmnhinvertebratezoology_116642,metadata/objects/NMNHINV/56.txt.bz2,3782
nmnhinvertebratezoology_116404,metadata/objects/NMNHINV/37.txt.bz2,4852
nmnhinvertebratezoology_176258,metadata/objects/NMNHINV/32.txt.bz2,7531
nmnhinvertebratezoology_139562,metadata/objects/NMNHINV/34.txt.bz2,7194
nmnhinvertebratezoology_139242,metadata/objects/NMNHINV/3b.txt.bz2,7355
nmnhinvertebratezoology_164159,metadata/objects/NMNHINV/3b.txt.bz2,7369
nmnhinvertebratezoology_255627,metadata/objects/NMNHINV/3a.txt.bz2,6972
nmnhinvertebratezoology_124100,metadata/objects/NMNHINV/45.txt.bz2,6681
nmnhinvertebratezoology_294161,metadata/objects/NMNHINV/3d.txt.bz2,6658
nmnhinvertebratezoology_11906680,metadata/objects/NMNHINV/3a.txt.bz2,7069
nmnhinvertebratezoology_294003,metadata/objects/NMNHINV/43.txt.bz2,6551
nmnhinvertebratezoology_262065,metadata/objects/NMNHINV/3e.txt.bz2,7146
nmnhinvertebratezoology_294668,metadata/objects/NMNHINV/3d.txt.bz2,6664
nmnhinvertebratezoology_936718,metadata/objects/NMNHINV/3a.txt.bz2,7078
nmnhinvertebratezoology_14957782,metadata/objects/NMNHINV/3c.txt.bz2,7261
nmnhinvertebratezoology_936568,metadata/objects/NMNHINV/3e.txt.bz2,7255
nmnhinvertebratezoology_911188,metadata/objects/NMNHINV/50.txt.bz2,5137
nmnhinvertebratezoology_123741,metadata/objects/NMNHINV/43.txt.bz2,6674
nmnhinvertebratezoology_139186,metadata/objects/NMNHINV/3a.txt.bz2,7209
nmnhinvertebratezoology_139617,metadata/objects/NMNHINV/3c.txt.bz2,7353
nmnhinvertebratezoology_271901,metadata/objects/NMNHINV/44.txt.bz2,6397
nmnhinvertebratezoology_295914,metadata/objects/NMNHINV/46.txt.bz2,6800
nmnhinvertebratezoology_159521,metadata/objects/NMNHINV/43.txt.bz2,6687
nmnhinvertebratezoology_264090,metadata/objects/NMNHINV/48.txt.bz2,6478
nmnhinvertebratezoology_139068,metadata/objects/NMNHINV/41.txt.bz2,7322
nmnhinvertebratezoology_247778,metadata/objects/NMNHINV/3f.txt.bz2,7041
nmnhinvertebratezoology_587524,metadata/objects/NMNHINV/4a.txt.bz2,5343
nmnhinvertebratezoology_264046,metadata/objects/NMNHINV/62.txt.bz2,3241
nmnhinvertebratezoology_116625,metadata/objects/NMNHINV/6a.txt.bz2,494
nmnhinvertebratezoology_116649,metadata/objects/NMNHINV/6c.txt.bz2,446
nmnhinvertebratezoology_116420,metadata/objects/NMNHINV/6b.txt.bz2,492
nmnhinvertebratezoology_139448,metadata/objects/NMNHINV/41.txt.bz2,7323
nmnhinvertebratezoology_15052320,metadata/objects/NMNHINV/3f.txt.bz2,7163
nmnhinvertebratezoology_255349,metadata/objects/NMNHINV/42.txt.bz2,6329
nmnhinvertebratezoology_296246,metadata/objects/NMNHINV/48.txt.bz2,6567
nmnhinvertebratezoology_117167,metadata/objects/NMNHINV/6a.txt.bz2,515
nmnhinvertebratezoology_116761,metadata/objects/NMNHINV/6c.txt.bz2,450
nmnhinvertebratezoology_116668,metadata/objects/NMNHINV/6b.txt.bz2,502
nmnhinvertebratezoology_139112,metadata/objects/NMNHINV/3f.txt.bz2,7243
nmnhinvertebratezoology_119300,metadata/objects/NMNHINV/45.txt.bz2,7319
nmnhinvertebratezoology_264018,metadata/objects/NMNHINV/4b.txt.bz2,6542
nmnhinvertebratezoology_89845,metadata/objects/NMNHINV/44.txt.bz2,6655
nmnhinvertebratezoology_116756,metadata/objects/NMNHINV/54.txt.bz2,4606
nmnhinvertebratezoology_911187,metadata/objects/NMNHINV/56.txt.bz2,4966
nmnhinvertebratezoology_265088,metadata/objects/NMNHINV/4e.txt.bz2,6047
nmnhinvertebratezoology_253332,metadata/objects/NMNHINV/49.txt.bz2,6316
nmnhinvertebratezoology_139262,metadata/objects/NMNHINV/3f.txt.bz2,7245
nmnhinvertebratezoology_139268,metadata/objects/NMNHINV/45.txt.bz2,7340
nmnhinvertebratezoology_294134,metadata/objects/NMNHINV/47.txt.bz2,6688
nmnhinvertebratezoology_66452,metadata/objects/NMNHINV/69.txt.bz2,1663
nmnhinvertebratezoology_936715,metadata/objects/NMNHINV/3d.txt.bz2,7287
nmnhinvertebratezoology_263950,metadata/objects/NMNHINV/43.txt.bz2,7071
nmnhinvertebratezoology_116651,metadata/objects/NMNHINV/67.txt.bz2,474
nmnhinvertebratezoology_224508,metadata/objects/NMNHINV/46.txt.bz2,7290
nmnhinvertebratezoology_11284125,metadata/objects/NMNHINV/5b.txt.bz2,4418
nmnhinvertebratezoology_936549,metadata/objects/NMNHINV/3d.txt.bz2,7288
nmnhinvertebratezoology_116406,metadata/objects/NMNHINV/6d.txt.bz2,455
nmnhinvertebratezoology_141104,metadata/objects/NMNHINV/45.txt.bz2,7341
nmnhinvertebratezoology_295059,metadata/objects/NMNHINV/4b.txt.bz2,6652
nmnhinvertebratezoology_124124,metadata/objects/NMNHINV/47.txt.bz2,6695
nmnhinvertebratezoology_259318,metadata/objects/NMNHINV/4c.txt.bz2,6640
nmnhinvertebratezoology_261741,metadata/objects/NMNHINV/4c.txt.bz2,6641
nmnhinvertebratezoology_224798,metadata/objects/NMNHINV/46.txt.bz2,7291
nmnhinvertebratezoology_291243,metadata/objects/NMNHINV/49.txt.bz2,6567
nmnhinvertebratezoology_936728,metadata/objects/NMNHINV/44.txt.bz2,7142
nmnhinvertebratezoology_936639,metadata/objects/NMNHINV/44.txt.bz2,7143
nmnhinvertebratezoology_141097,metadata/objects/NMNHINV/43.txt.bz2,7287
nmnhinvertebratezoology_116719,metadata/objects/NMNHINV/6e.txt.bz2,3
nmnhinvertebratezoology_293955,metadata/objects/NMNHINV/42.txt.bz2,6728
nmnhinvertebratezoology_292723,metadata/objects/NMNHINV/4c.txt.bz2,6716
nmnhinvertebratezoology_123324,metadata/objects/NMNHINV/37.txt.bz2,6687
nmnhinvertebratezoology_936732,metadata/objects/NMNHINV/40.txt.bz2,7325
nmnhinvertebratezoology_291797,metadata/objects/NMNHINV/51.txt.bz2,6764
nmnhinvertebratezoology_14435897,metadata/objects/NMNHINV/40.txt.bz2,7346
nmnhinvertebratezoology_11907305,metadata/objects/NMNHINV/46.txt.bz2,7392
nmnhinvertebratezoology_262385,metadata/objects/NMNHINV/4d.txt.bz2,6250
nmnhinvertebratezoology_124160,metadata/objects/NMNHINV/36.txt.bz2,6635
nmnhinvertebratezoology_123643,metadata/objects/NMNHINV/42.txt.bz2,6735
nmnhinvertebratezoology_291238,metadata/objects/NMNHINV/4f.txt.bz2,6750
nmnhinvertebratezoology_159558,metadata/objects/NMNHINV/4b.txt.bz2,6766
nmnhinvertebratezoology_123945,metadata/objects/NMNHINV/4c.txt.bz2,6758
